CodeInsee,CodePostal,NomComm,CodeDept,CodeReg,BassinDeVie,CouleurBassinDeVie,CodeInterco,NomInterco,CouleurInterco,EditionPrint,CodeCanton,NomCanton,CouleurCanton
33314,33250,Pauillac,33,75,Médoc,,200069995,CC Médoc Cœur de Presqu'île,4,21A,3322,Nord-Médoc,17
33383,33340,Saint-Christoly-Médoc,33,75,Médoc,,200069995,CC Médoc Cœur de Presqu'île,4,21A,3322,Nord-Médoc,17
33395,33180,Saint-Estèphe,33,75,Médoc,,200069995,CC Médoc Cœur de Presqu'île,4,21A,3322,Nord-Médoc,17
33412,33340,Saint-Germain-d'Esteuil,33,75,Médoc,,200069995,CC Médoc Cœur de Presqu'île,4,21A,3322,Nord-Médoc,17
33423,33250,Saint-Julien-Beychevelle,33,75,Médoc,,200069995,CC Médoc Cœur de Presqu'île,4,21A,3322,Nord-Médoc,17
33471,33250,Saint-Sauveur,33,75,Médoc,,200069995,CC Médoc Cœur de Presqu'île,4,21A,3322,Nord-Médoc,17
33397,33560,Sainte-Eulalie,33,75,1ère couronne de la Métropole,,243301249,CC du Secteur de Saint-Loubès,5,22B,3326,Presqu'île,21
33433,33450,Saint-Loubès,33,75,1ère couronne de la Métropole,,243301249,CC du Secteur de Saint-Loubès,5,22B,3326,Presqu'île,21
33192,33170,Gradignan,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3324,Pessac-2,19
33056,33290,Blanquefort,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3325,Portes du Médoc,20
33162,33320,Eysines,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3325,Portes du Médoc,20
33312,33290,Parempuyre,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3325,Portes du Médoc,20
33476,33180,Saint-Seurin-de-Cadourne,33,75,Médoc,,200069995,CC Médoc Cœur de Presqu'île,4,21A,3322,Nord-Médoc,17
33493,33340,Saint-Yzans-de-Médoc,33,75,Médoc,,200069995,CC Médoc Cœur de Presqu'île,4,21A,3322,Nord-Médoc,17
33003,33440,Ambarès-et-Lagrave,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3326,Presqu'île,21
33004,33810,Ambès,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3326,Presqu'île,21
33096,33560,Carbon-Blanc,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3326,Presqu'île,21
33434,33440,Saint-Louis-de-Montferrand,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3326,Presqu'île,21
33487,33440,Saint-Vincent-de-Paul,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3326,Presqu'île,21
33483,33450,Saint-Sulpice-et-Cameyrac,33,75,1ère couronne de la Métropole,,243301249,CC du Secteur de Saint-Loubès,5,20A,3326,Presqu'île,21
33422,33127,Saint-Jean-d'Illac,33,75,1ère couronne de la Métropole,,243301165,CC Jalle-Eau-Bourde,1,22B,3319,Mérignac-2,14
33090,33610,Canéjan,33,75,1ère couronne de la Métropole,,243301165,CC Jalle-Eau-Bourde,1,22B,3323,Pessac-1,18
33122,33610,Cestas,33,75,1ère couronne de la Métropole,,243301165,CC Jalle-Eau-Bourde,1,22B,3323,Pessac-1,18
33048,33124,Berthez,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33054,33190,Blaignac,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33066,33190,Bourdelles,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33072,33124,Brannens,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33074,33124,Brouqueyran,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33087,33190,Camiran,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33102,33190,Casseuil,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33158,33190,Les Esseintes,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33169,33190,Floudès,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33170,33190,Fontet,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33171,33190,Fossès-et-Baleyssac,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33187,33190,Gironde-sur-Dropt,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33204,33190,Hure,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33221,33190,Lamothe-Landerron,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33250,33190,Loubens,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33254,33190,Loupiac-de-la-Réole,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33287,33190,Mongauzy,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33289,33580,Monségur,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33291,33190,Montagoudin,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33294,33190,Morizès,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33306,33190,Noaillac,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33331,33190,Pondaurat,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33346,33190,Puybarban,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33352,33190,La Réole,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33359,33580,Roquebrune,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33398,33190,Saint-Exupéry,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33418,33190,Saint-Hilaire-de-la-Noaille,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33453,33190,Saint-Michel-de-Lapujade,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33479,33190,Saint-Sève,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33491,33580,Saint-Vivien-de-Monségur,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33508,33124,Savignac,33,75,Sud-Gironde,,200044394,CC du Réolais en Sud Gironde,3,21B,3327,Réolais et Les Bastides,22
33323,33490,Le Pian-sur-Garonne,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3312,Entre-Deux-Mers,7
33367,33490,Saint-André-du-Bois,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3312,Entre-Deux-Mers,7
33411,33490,Saint-Germain-de-Grave,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3312,Entre-Deux-Mers,7
33435,33490,Saint-Macaire,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3312,Entre-Deux-Mers,7
33438,33490,Saint-Maixant,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3312,Entre-Deux-Mers,7
33440,33490,Saint-Martial,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3312,Entre-Deux-Mers,7
33510,33490,Semens,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3312,Entre-Deux-Mers,7
33543,33490,Verdelais,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3312,Entre-Deux-Mers,7
33026,33730,Balizac,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3315,Landes des Graves,10
33202,33125,Hostens,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3315,Landes des Graves,10
33251,33125,Louchats,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3315,Landes des Graves,10
33310,33113,Origne,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3315,Landes des Graves,10
33429,33113,Saint-Léger-de-Balson,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3315,Landes des Graves,10
33484,33113,Saint-Symphorien,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3315,Landes des Graves,10
33536,33125,Le Tuzan,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3315,Landes des Graves,10
33130,33210,Coimères,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3327,Réolais et Les Bastides,22
33050,33210,Bieujac,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33060,33210,Bommes,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33068,33113,Bourideys,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33106,33210,Castets et Castillon,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33115,33113,Cazalis,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33164,33210,Fargues,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33227,33210,Langon,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33237,33210,Léogeats,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33255,33840,Lucmau,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33279,33210,Mazères,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33307,33730,Noaillan,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33329,33730,Pompéjac,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33336,33730,Préchac,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33357,33210,Roaillan,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33432,33210,Saint-Loubert,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33457,33210,Saint-Pardon-de-Conques,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33465,33210,Saint-Pierre-de-Mons,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33504,33210,Sauternes,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33533,33210,Toulenne,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33537,33730,Uzeste,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33547,33730,Villandraut,33,75,Sud-Gironde,,200043974,CC du Sud Gironde,4,21B,3329,Sud-Gironde,24
33386,33570,Saint-Cibard,33,75,Libournais,,200035533,CC du Grand Saint-Émilionnais,5,20A,3321,Nord-Libournais,16
33526,33570,Tayac,33,75,Libournais,,200035533,CC du Grand Saint-Émilionnais,5,20A,3321,Nord-Libournais,16
33020,33790,Auriolles,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33094,33220,Caplong,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33160,33220,Eynesse,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33223,33790,Landerrouat,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33242,33220,Les Lèves-et-Thoumeyragues,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33246,33220,Ligueux,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33247,33790,Listrac-de-Durèze,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33269,33220,Margueron,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33277,33790,Massugas,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33316,33790,Pellegrue,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33324,33220,Pineuilh,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33354,33220,Riocaud,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33360,33220,La Roquille,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33369,33220,Saint-André-et-Appelles,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33377,33220,Saint-Avit-de-Soulège,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33378,33220,Saint-Avit-Saint-Nazaire,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33402,33220,Sainte-Foy-la-Grande,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33462,33220,Saint-Philippe-du-Seignal,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33467,33220,Saint-Quentin-de-Caplong,33,75,Libournais,,243301371,CC du Pays Foyen,1,20A,3327,Réolais et Les Bastides,22
33376,33160,Saint-Aubin-de-Médoc,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3328,Saint-Médard-en-Jalles,23
33449,33160,Saint-Médard-en-Jalles,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3328,Saint-Médard-en-Jalles,23
33519,33320,Le Taillan-Médoc,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3328,Saint-Médard-en-Jalles,23
33008,33760,Porte-de-Benauge,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33025,33760,Baigneaux,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33043,33760,Bellebat,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33044,33760,Bellefond,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33121,33760,Cessac,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33131,33540,Coirac,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33135,33760,Courpiac,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33163,33760,Faleyras,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33175,33760,Frontenac,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33189,33540,Gornac,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33215,33760,Ladaux,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33258,33760,Lugasson,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33275,33760,Martres,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33292,33760,Montignac,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33299,33410,Mourens,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33358,33760,Romagne,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33409,33760,Saint-Genis-du-Bois,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33427,33540,Saint-Laurent-du-Bois,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33464,33760,Saint-Pierre-de-Bat,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33515,33760,Soulignac,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33523,33760,Targon,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3312,Entre-Deux-Mers,7
33057,33540,Blasimon,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33103,33540,Castelmoron-d'Albret,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33105,33540,Castelviel,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33112,33540,Caumont,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33117,33790,Cazaugitat,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33129,33540,Cleyrac,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33136,33580,Cours-de-Monségur,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33139,33580,Coutures,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33149,33540,Daubèze,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33150,33580,Dieulivol,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33224,33540,Landerrouet-sur-Ségur,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33278,33540,Mauriac,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33283,33540,Mesterrieux,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33304,33580,Neuffons,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33345,33580,Le Puy,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33353,33580,Rimons,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33372,33790,Saint-Antoine-du-Queyret,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,20A,3327,Réolais et Les Bastides,22
33379,33540,Saint-Brice,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33399,33540,Saint-Félix-de-Foncaude,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33400,33580,Saint-Ferme,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33404,33580,Sainte-Gemme,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33419,33540,Saint-Hilaire-du-Bois,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33443,33540,Saint-Martin-de-Lerm,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33446,33540,Saint-Martin-du-Puy,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33481,33580,Saint-Sulpice-de-Guilleragues,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33482,33540,Saint-Sulpice-de-Pommiers,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33506,33540,Sauveterre-de-Guyenne,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33516,33790,Soussac,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,20A,3327,Réolais et Les Bastides,22
33520,33580,Taillecavat,33,75,Sud-Gironde,,200069599,CC Rurales de l'Entre-deux-Mers,6,21B,3327,Réolais et Les Bastides,22
33545,33180,Vertheuil,33,75,Médoc,,200069995,CC Médoc Cœur de Presqu'île,4,21A,3322,Nord-Médoc,17
33424,33112,Saint-Laurent-Médoc,33,75,Médoc,,200069995,CC Médoc Cœur de Presqu'île,4,21A,3330,Sud-Médoc,25
33256,33290,Ludon-Médoc,33,75,Médoc,,243301447,CC Médoc Estuaire,6,21A,3325,Portes du Médoc,20
33322,33290,Le Pian-Médoc,33,75,Médoc,,243301447,CC Médoc Estuaire,6,21A,3325,Portes du Médoc,20
33010,33460,Arcins,33,75,Médoc,,243301447,CC Médoc Estuaire,6,21A,3330,Sud-Médoc,25
33012,33460,Arsac,33,75,Médoc,,243301447,CC Médoc Estuaire,6,21A,3330,Sud-Médoc,25
33146,33460,Cussac-Fort-Médoc,33,75,Médoc,,243301447,CC Médoc Estuaire,6,21A,3330,Sud-Médoc,25
33211,33460,Labarde,33,75,Médoc,,243301447,CC Médoc Estuaire,6,21A,3330,Sud-Médoc,25
33220,33460,Lamarque,33,75,Médoc,,243301447,CC Médoc Estuaire,6,21A,3330,Sud-Médoc,25
33262,33460,Macau,33,75,Médoc,,243301447,CC Médoc Estuaire,6,21A,3330,Sud-Médoc,25
33268,33460,Margaux-Cantenac,33,75,Médoc,,243301447,CC Médoc Estuaire,6,21A,3330,Sud-Médoc,25
33517,33460,Soussans,33,75,Médoc,,243301447,CC Médoc Estuaire,6,21A,3330,Sud-Médoc,25
33022,33480,Avensan,33,75,Médoc,,243301389,CC Médullienne,5,21A,3330,Sud-Médoc,25
33070,33480,Brach,33,75,Médoc,,243301389,CC Médullienne,5,21A,3330,Sud-Médoc,25
33104,33480,Castelnau-de-Médoc,33,75,Médoc,,243301389,CC Médullienne,5,21A,3330,Sud-Médoc,25
33248,33480,Listrac-Médoc,33,75,Médoc,,243301389,CC Médullienne,5,21A,3330,Sud-Médoc,25
33297,33480,Moulis-en-Médoc,33,75,Médoc,,243301389,CC Médullienne,5,21A,3330,Sud-Médoc,25
33333,33680,Le Porge,33,75,Médoc,,243301389,CC Médullienne,5,21A,3330,Sud-Médoc,25
33417,33480,Sainte-Hélène,33,75,Médoc,,243301389,CC Médullienne,5,21A,3330,Sud-Médoc,25
33494,33160,Salaunes,33,75,Médoc,,243301389,CC Médullienne,5,21A,3330,Sud-Médoc,25
33503,33680,Saumos,33,75,Médoc,,243301389,CC Médullienne,5,21A,3330,Sud-Médoc,25
33528,33680,Le Temple,33,75,Médoc,,243301389,CC Médullienne,5,21A,3330,Sud-Médoc,25
33522,33400,Talence,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3331,Talence,26
33436,33125,Saint-Magne,33,75,Bassin d'Arcachon,,243301405,CC du Val de l'Eyre,5,21B,3315,Landes des Graves,10
33498,33770,Salles,33,75,Bassin d'Arcachon,,243301405,CC du Val de l'Eyre,5,21A,3315,Landes des Graves,10
33550,33140,Villenave-d'Ornon,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3333,Villenave-d'Ornon,28
33039,33130,Bègles,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3396,Bègles,29
33063,33000,Bordeaux,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3397,Bordeaux,30
33281,33700,Mérignac,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3398,Mérignac,31
33318,33600,Pessac,33,75,Bordeaux Métropole,,243300316,Bordeaux Métropole,3,22B,3399,Pessac,32
40001,40800,Aire-sur-l'Adour,40,75,Armagnac,,200030435,CC d'Aire-sur-l'Adour,4,19A,4001,Adour Armagnac,1
40022,40320,Bahus-Soubiran,40,75,Armagnac,,200030435,CC d'Aire-sur-l'Adour,4,19A,4001,Adour Armagnac,1
40057,40320,Buanes,40,75,Armagnac,,200030435,CC d'Aire-sur-l'Adour,4,19A,4001,Adour Armagnac,1
40082,40320,Classun,40,75,Armagnac,,200030435,CC d'Aire-sur-l'Adour,4,19A,4001,Adour Armagnac,1
40091,40800,Duhort-Bachen,40,75,Armagnac,,200030435,CC d'Aire-sur-l'Adour,4,19A,4001,Adour Armagnac,1
40097,40320,Eugénie-les-Bains,40,75,Armagnac,,200030435,CC d'Aire-sur-l'Adour,4,19A,4001,Adour Armagnac,1
40146,40800,Latrille,40,75,Armagnac,,200030435,CC d'Aire-sur-l'Adour,4,19A,4001,Adour Armagnac,1
40240,40270,Renung,40,75,Armagnac,,200030435,CC d'Aire-sur-l'Adour,4,19A,4001,Adour Armagnac,1
40247,40800,Saint-Agnet,40,75,Armagnac,,200030435,CC d'Aire-sur-l'Adour,4,#N/A,4001,Adour Armagnac,1
40270,40320,Saint-Loubouer,40,75,Armagnac,,200030435,CC d'Aire-sur-l'Adour,4,19A,4001,Adour Armagnac,1
40290,40800,Sarron,40,75,Armagnac,,200030435,CC d'Aire-sur-l'Adour,4,19A,4001,Adour Armagnac,1
40325,40320,Vielle-Tursan,40,75,Armagnac,,200030435,CC d'Aire-sur-l'Adour,4,19A,4001,Adour Armagnac,1
